x,y,z,yaw,velocity,change_flag,look_ahead
-18.6724,-11.5674,1.0307,-1.5771,5.15684763999243,0,0.4
-18.6698,-12.1024,1.0389,-1.579,5.207312125525813,0,0.4
-18.6704,-12.627,1.0585,-1.5821,5.358648825104712,0,0.3
-18.6689,-13.1491,1.0743,-1.5889,5.363276874843505,0,0.3
-18.6672,-13.7036,1.0939,-1.5946,5.3590934985835865,0,0.3
-18.6674,-14.2091,1.1035,-1.5977,5.372846124403004,0,0.3
-18.6886,-14.7488,1.1384,-1.5909,5.470704186260721,0,0.3
-18.6968,-15.2702,1.1403,-1.5826,5.418937234324373,0,0.3
-18.6836,-15.7899,1.1528,-1.5746,5.456156689314685,0,0.3
-18.676,-16.3452,1.1706,-1.5692,5.321508080711806,0,0.3
-18.6481,-16.8804,1.1833,-1.5642,5.159563375459871,0,0.4
-18.6391,-17.3954,1.1887,-1.5624,5.053939780554016,0,0.5
-18.6629,-17.9238,1.2364,-1.5673,5.101000730946922,0,0.4
-18.6273,-18.4548,1.2423,-1.5716,5.0720756208423285,0,0.5
-18.6101,-18.9711,1.2535,-1.5735,5.239625925649903,0,0.4
-18.6322,-19.5167,1.2578,-1.5774,5.306443910178375,0,0.3
-18.6364,-20.022000000000002,1.2782,-1.5814,5.3572638012719604,0,0.3
-18.646,-20.5309,1.3106,-1.5828,5.354230970924998,0,0.3
-18.6078,-21.0575,1.2968,-1.5831,5.355367943331634,0,0.3
-18.6127,-21.5801,1.3419999999999999,-1.5862,5.304987218724632,0,0.3
-18.6204,-22.1022,1.3556,-1.5876,5.287174203376985,0,0.4
-18.6216,-22.6325,1.3689,-1.5845,5.259858166721643,0,0.4
-18.6227,-23.1701,1.3752,-1.5799,5.208151035046512,0,0.4
-18.5989,-23.7355,1.3961,-1.5764,5.213167118012896,0,0.4
-18.595,-24.2524,1.4057,-1.578,5.269746630979507,0,0.4
-18.6057,-24.7689,1.4511,-1.5801,5.3810873504808,0,0.3
-18.5945,-25.2959,1.462,-1.5813,5.47084011833803,0,0.3
-18.5692,-25.8232,1.4593,-1.5839,5.536013940025933,0,0.2
-18.6016,-26.3658,1.4725,-1.5830000000000002,5.6135968425980485,0,0.2
-18.5864,-26.9305,1.4754,-1.5829,5.559717770766787,0,0.2
-18.5958,-27.4629,1.4751,-1.5816,5.54923560201477,0,0.2
-18.5825,-27.9993,1.4923,-1.5813,5.443873489817954,0,0.3
-18.5688,-28.5341,1.5293,-1.5815,5.374231269627484,0,0.3
-18.5647,-29.0738,1.5579,-1.5811,5.375066614166049,0,0.3
-18.5765,-29.6255,1.5718,-1.5804,5.403966859631609,0,0.3
-18.5735,-30.1674,1.5647,-1.5867,5.357397357199449,0,0.3
-18.6002,-30.6794,1.5848,-1.5952,5.380376609012838,0,0.3
-18.5624,-31.1957,1.6149,-1.5917,5.458683996037582,0,0.3
-18.5883,-31.7319,1.6354,-1.5899,5.407895762057384,0,0.3
-18.5683,-32.236999999999995,1.6496,-1.5915,5.414810503816279,0,0.3
-18.5497,-32.7794,1.6689,-1.5930000000000002,5.4699837475689534,0,0.3
-18.566,-33.3278,1.6711,-1.5854,5.438388692517647,0,0.3
-18.5739,-33.8825,1.6806,-1.5788,5.416259764019559,0,0.3
-18.5506,-34.412,1.7073,-1.5737,5.397906854917936,0,0.3
-18.545,-34.9203,1.7126,-1.5703,5.379372926289523,0,0.3
-18.5175,-35.4801,1.7454,-1.5673,5.383879644639759,0,0.3
-18.5322,-36.0128,1.7526,-1.5657,5.435018783739894,0,0.3
-18.5039,-36.5142,1.7645,-1.5649,5.467127169715217,0,0.3
-18.4979,-37.0688,1.8058,-1.5643,5.510518597772001,0,0.2
-18.4798,-37.59,1.8308,-1.5661,5.546827383409931,0,0.2
-18.4705,-38.1042,1.8327,-1.568,5.510885391901112,0,0.2
-18.4369,-38.6268,1.8646,-1.5689,5.502539256397805,0,0.2
-18.4421,-39.1657,1.8934,-1.5696,5.393918598085665,0,0.3
-18.4378,-39.6894,1.9209,-1.5716,5.3615580420429865,0,0.3
-18.43,-40.2165,1.9148,-1.5753,5.263421419245791,0,0.4
-18.4005,-40.7561,1.9582,-1.58,5.236326322138434,0,0.4
-18.4041,-41.2565,1.9745,-1.5832,5.218771607982074,0,0.4
-18.42,-41.7891,1.9773,-1.5854,5.333241231987615,0,0.3
-18.4122,-42.3006,2.0066,-1.5874,5.377371795073206,0,0.3
-18.4007,-42.806999999999995,2.0234,-1.5861,5.477393679420798,0,0.3
-18.4095,-43.3103,2.0481,-1.5827,5.582171931571636,0,0.2
-18.3809,-43.8702,2.0553,-1.5808,5.642278859997573,0,0.2
-18.3944,-44.3854,2.089,-1.5772,5.591087977585059,0,0.2
-18.3852,-44.952,2.0819,-1.5759999999999998,5.552084812978554,0,0.2
-18.3814,-45.4672,2.093,-1.5749,5.441646695337868,0,0.3
-18.374000000000002,-45.9741,2.1019,-1.5756,5.347637691496449,0,0.3
-18.3685,-46.4948,2.1314,-1.5776,5.282074791366568,0,0.4
-18.3393,-46.9941,2.1439,-1.584,5.2621426267480285,0,0.4
-18.3512,-47.5273,2.1479,-1.5877,5.281513077799763,0,0.4
-18.3533,-48.0461,2.1375,-1.5882,5.3777144659219305,0,0.3
-18.3613,-48.5648,2.1859,-1.5899,5.405958177333614,0,0.3
-18.365,-49.1424,2.2023,-1.595,5.440783860304284,0,0.3
-18.3588,-49.6859,2.2221,-1.5929,5.50291542566523,0,0.2
-18.3693,-50.2486,2.2435,-1.5898,5.486754501592934,0,0.3
-18.3607,-50.8044,2.2709,-1.5884,5.432571519464628,0,0.3
-18.3594,-51.318000000000005,2.2796,-1.5858,5.4108446701612145,0,0.3
-18.3616,-51.865,2.2998,-1.5765,5.356349814923066,0,0.3
-18.3643,-52.3941,2.3196,-1.5649,5.283885381051147,0,0.4
-18.3469,-52.9025,2.3601,-1.5567,5.25234847527086,0,0.4
-18.3283,-53.4123,2.373,-1.555,5.294111796875605,0,0.4
-18.2997,-53.9719,2.3852,-1.5524,5.306020531910471,0,0.3
-18.2941,-54.531000000000006,2.412,-1.5578,5.363469446145722,0,0.3
-18.2862,-55.1174,2.4328,-1.5652,5.4814596646159135,0,0.3
-18.2536,-55.6307,2.4575,-1.5665,5.595912021183444,0,0.2
-18.2554,-56.151,2.4591,-1.5669,5.6365991431577225,0,0.2
-18.244,-56.6883,2.4877,-1.5693,5.673821712317061,0,0.2
-18.2287,-57.2175,2.5119,-1.5697,5.620616550037894,0,0.2
-18.2193,-57.7882,2.5141,-1.5734,5.489561103474262,0,0.3
-18.206,-58.3473,2.5369,-1.5772,5.348277117927551,0,0.3
-18.192999999999998,-58.9078,2.5642,-1.5804,5.277772936873955,0,0.4
-18.1845,-59.4346,2.5857,-1.5832,5.197470393150479,0,0.4
-18.1944,-59.9612,2.5897,-1.588,5.246128411226708,0,0.4
-18.2164,-60.5137,2.6404,-1.5894,5.354292979297979,0,0.3
-18.1857,-61.0417,2.6701,-1.5923,5.452774719086394,0,0.3
-18.1889,-61.5742,2.6634,-1.5896,5.505273180963647,0,0.2
-18.1954,-62.0995,2.6918,-1.5885,5.574136390598381,0,0.2
-18.2093,-62.6384,2.7268,-1.5894,5.566474047323533,0,0.2
-18.2148,-63.1986,2.7736,-1.5902,5.517943274062989,0,0.2
-18.2147,-63.7811,2.7406,-1.5917,5.4868600363090865,0,0.3
-18.214000000000002,-64.3518,2.7702,-1.5914,5.428515542647116,0,0.3
-18.2099,-64.8719,2.7960000000000003,-1.5901,5.409823654485534,0,0.3
-18.2133,-65.4548,2.8176,-1.5892,5.410038886346097,0,0.3
-18.2105,-66.0184,2.8434,-1.5885,5.434333532181869,0,0.3
-18.212,-66.5633,2.8363,-1.5882,5.470880688889341,0,0.3
-18.1998,-67.1294,2.8856,-1.5893,5.462715582967118,0,0.3
-18.2007,-67.6495,2.8922,-1.5906,5.323411794274687,0,0.3
-18.1928,-68.1524,2.9317,-1.5916,5.258544592926501,0,0.4
-18.195999999999998,-68.6766,2.9521,-1.5922,5.219702460164152,0,0.4
-18.1903,-69.2174,2.9432,-1.5912,5.163700353499147,0,0.4
-18.2146,-69.7221,3.0031,-1.5859999999999999,5.142297671656167,0,0.4
-18.1979,-70.2377,3.0223,-1.5832,5.223673120132058,0,0.4
-18.1942,-70.7969,3.0412,-1.5788,5.239201918554606,0,0.4
-18.1861,-71.3281,3.0457,-1.5747,5.195839298140599,0,0.4
-18.1726,-71.8564,3.0548,-1.5712,5.239793163539189,0,0.4
-18.1799,-72.4031,3.0838,-1.5697,5.2738873572200795,0,0.4
-18.1519,-72.9227,3.1104,-1.5722,5.221107264246743,0,0.4
-18.1438,-73.4321,3.139,-1.5705,5.211145991111181,0,0.4
-18.1482,-73.9929,3.1272,-1.5752,5.262828595709664,0,0.4
-18.1421,-74.5566,3.1482,-1.5879,5.221996099299786,0,0.4
-18.1321,-75.1242,3.1816,-1.5959,5.250592583435589,0,0.4
-18.134,-75.6608,3.1981,-1.5937,5.349552990124849,0,0.3
-18.1602,-76.2397,3.2441,-1.591,5.3281673634892845,0,0.3
-18.1482,-76.8119,3.2533,-1.5901,5.2732648306578955,0,0.4
-18.153,-77.3304,3.2713,-1.5887,5.318691406721953,0,0.3
-18.1412,-77.9003,3.2791,-1.5866,5.303128959551274,0,0.3
-18.1488,-78.4685,3.3087,-1.5869,5.37923636487991,0,0.3
-18.1654,-78.9968,3.3096,-1.5862,5.477764771400401,0,0.3
-18.1397,-79.505,3.3294,-1.5837,5.603865083778606,0,0.2
-18.1501,-80.0682,3.3554,-1.5836,5.61202722378017,0,0.2
-18.1532,-80.5928,3.3725,-1.5837,5.597407413113334,0,0.2
-18.1634,-81.1047,3.3658,-1.5848,5.481347971312873,0,0.3
-18.146,-81.6723,3.3746,-1.585,5.393521531713036,0,0.3
-18.1569,-82.1751,3.4091,-1.5829,5.23388972985388,0,0.4
-18.1286,-82.7171,3.4772,-1.579,5.1400907078917975,0,0.4
-18.1132,-83.2186,3.4702,-1.575,5.077219035301327,0,0.5
-18.1149,-83.7751,3.5045,-1.5701,5.139421671185655,0,0.4
-18.124000000000002,-84.2846,3.5224,-1.565,5.13741488497459,0,0.4
-18.0842,-84.8114,3.5458,-1.5619999999999998,5.22587606815804,0,0.4
-18.0631,-85.3278,3.5387,-1.5583,5.316345938368448,0,0.3
-18.0734,-85.8657,3.5734,-1.5565,5.408762143223079,0,0.3
-18.0497,-86.3754,3.5823,-1.5563,5.406220825284053,0,0.3
-18.0189,-86.9139,3.6036,-1.5567,5.471128891816858,0,0.3
-18.0098,-87.4635,3.6473,-1.5572,5.378083304848045,0,0.3
-17.9873,-87.9857,3.6623,-1.5597,5.361721708709995,0,0.3
-17.9894,-88.4965,3.6818,-1.565,5.272317687984456,0,0.4
-17.9627,-89.0007,3.6867,-1.5711,5.243814071683166,0,0.4
-17.9601,-89.5186,3.7167,-1.5742,5.289222652925705,0,0.4
-17.9861,-90.0634,3.7417,-1.5783,5.356390526128347,0,0.3
-17.9824,-90.581,3.7655,-1.5819,5.377059678618953,0,0.3
-17.9592,-91.1064,3.7723,-1.5857,5.51202070316443,0,0.2
-17.9353,-91.6196,3.7911,-1.5901,5.527599422586439,0,0.2
-17.9147,-92.1453,3.7873,-1.5951,5.4239984048969765,0,0.3
-17.9382,-92.6664,3.8065,-1.6,5.339002205687071,0,0.3
-17.9393,-93.1899,3.818,-1.6011,5.210872737573082,0,0.4
-17.9508,-93.714,3.8374,-1.5899,5.0441653145136565,0,0.5
-17.9796,-94.2213,3.8678,-1.5647,4.907071632659513,0,0.5
-17.9411,-94.7409,3.8853,-1.5135,4.829625434638883,0,0.6
-17.8868,-95.2546,3.8914,-1.4384,4.844859134199013,0,0.6
-17.7875,-95.7897,3.9222,-1.3695,4.821111172163834,0,0.6
-17.663,-96.3465,3.9614,-1.2787,4.804051739855667,0,0.6
-17.4904,-96.8601,3.9456,-1.2223,4.881227666935507,0,0.6
-17.2912,-97.3649,3.9957,-1.1566,4.9802908415537654,0,0.5
-17.0679,-97.8191,3.991,-1.0544,4.972468365478149,0,0.5
-16.7706,-98.2737,4.0364,-0.9439,4.970162147331804,0,0.5
-16.4068,-98.6878,4.0378,-0.8302,5.039358660127174,0,0.5
-16.0394,-99.1027,4.0737,-0.7006,5.114626655602236,0,0.4
-15.617,-99.4477,4.0697,-0.5823,5.100284113097772,0,0.4
-15.1462,-99.729,4.08,-0.4938,5.1044152010837465,0,0.4
-14.6221,-99.9713,4.0646,-0.4528,5.133932928341715,0,0.4
-14.1512,-100.1849,4.1059,-0.4597,5.11249838278149,0,0.4
-13.6452,-100.4334,4.1021,-0.5183,5.046676325496502,0,0.5
-13.1768,-100.6952,4.127,-0.602,5.042998045287813,0,0.5
-12.722000000000001,-101.0273,4.1115,-0.6724,5.03641705534301,0,0.5
-12.2953,-101.3816,4.1263,-0.7731,4.991872377258829,0,0.5
-11.9313,-101.7659,4.1433,-0.9023,4.95986833014738,0,0.5
-11.6118,-102.1594,4.1445,-1.023,4.946584314971357,0,0.5
-11.314,-102.6587,4.1699,-1.1641,4.949268357020104,0,0.5
-11.1234,-103.1435,4.2068,-1.308,5.017451801980584,0,0.5
-11.0184,-103.661,4.2265,-1.445,5.172136365171044,0,0.4
-10.9415,-104.1894,4.2138,-1.5169,5.2638406698453934,0,0.4
-10.898,-104.7465,4.2751,-1.541,5.233836109179123,0,0.4
-10.8721,-105.249,4.277,-1.5452,5.138766211544382,0,0.4
-10.8688,-105.7811,4.2995,-1.5555,5.136027505351711,0,0.4
-10.8499,-106.3042,4.3036,-1.57,5.069156418127431,0,0.5
-10.8253,-106.8487,4.3419,-1.5819,5.01843925234447,0,0.5
-10.8416,-107.3856,4.3311,-1.5833,5.040844640279634,0,0.5
-10.8327,-107.9187,4.3443,-1.5873,5.050831392011395,0,0.5
-10.8456,-108.445,4.3546,-1.6035,4.907783863129161,0,0.5
-10.8488,-108.9966,4.3794,-1.6087,4.8968832625447085,0,0.6
-10.8362,-109.5283,4.4348,-1.6113,4.965470965686968,0,0.5
-10.8649,-110.0568,4.3961,-1.6068,5.0207962426342,0,0.5
-10.886,-110.5653,4.4325,-1.6016,5.16873031340903,0,0.4
-10.8772,-111.1014,4.4685,-1.5822,5.367558250007933,0,0.3
-10.886,-111.603,4.5004,-1.5697,5.341702807604095,0,0.3
-10.8663,-112.1348,4.4806,-1.5719,5.3748763899299625,0,0.3
-10.8535,-112.6532,4.4909,-1.5805,5.280843563878196,0,0.4
-10.8466,-113.1757,4.5423,-1.5828,5.227697754895945,0,0.4
-10.8128,-113.7573,4.5852,-1.5848,5.2541353557314,0,0.4
-10.8897,-114.2741,4.5198,-1.5929,5.3031960058532075,0,0.3
-10.8639,-114.8179,4.5864,-1.5949,5.2378719300131005,0,0.4
-10.8526,-115.3372,4.6819999999999995,-1.5862,5.328441313610616,0,0.3
-10.8669,-115.8392,4.6905,-1.5758,5.298546553026689,0,0.4
-10.8576,-116.3902,4.6662,-1.5667,5.223057698860249,0,0.4
-10.8377,-116.9334,4.6679,-1.5646,5.204636224074068,0,0.4
-10.8578,-117.4637,4.688,-1.5679,5.134617272941947,0,0.4
-10.857000000000001,-117.9867,4.6995,-1.5775,5.121090645522253,0,0.4
-10.8402,-118.5251,4.7449,-1.5813,5.075040741906365,0,0.5
-10.8615,-119.0615,4.7657,-1.5779,4.964851639471796,0,0.5
-10.8756,-119.5889,4.7632,-1.584,4.968665307375296,0,0.5
-10.8473,-120.1309,4.7726,-1.5984,4.98935502358168,0,0.5
-10.8533,-120.6833,4.7763,-1.6228,4.846937692984818,0,0.6
-10.8695,-121.2155,4.8104,-1.6475,4.839942845498551,0,0.6
-10.9246,-121.7178,4.8081,-1.6705,4.951227444010847,0,0.5
-10.9398,-122.2318,4.8148,-1.6833,4.962940123300827,0,0.5
-10.9901,-122.7559,4.8958,-1.692,5.044725757355531,0,0.5
-11.067,-123.2994,4.9058,-1.6843,5.1816817352582945,0,0.4
-11.0753,-123.8004,4.9110000000000005,-1.6798,5.25961114190239,0,0.4
-11.1319,-124.3408,4.9262,-1.6682,5.2343479133626225,0,0.4
-11.1809,-124.8409,4.9721,-1.6433,5.144979780646141,0,0.4
-11.2066,-125.3932,5.0064,-1.6118,5.020524196768354,0,0.5
-11.2045,-125.9335,5.0611,-1.5691,4.902266450905717,0,0.5
-11.155999999999999,-126.4367,5.0394,-1.4289,4.7610349574467765,0,0.6
-11.0708,-126.9296,5.0626,-1.2295,4.65749103887703,0,0.7
-10.8315,-127.4012,5.1096,-1.0047,4.592739933354004,0,0.7
-10.5817,-127.8394,5.1034,-0.7659999999999999,4.494970670755379,0,0.8
-10.1473,-128.1203,5.1468,-0.5052,4.472354655672239,0,0.8
-9.6403,-128.3341,5.1463,-0.2685,4.547156965944677,0,0.7
-9.1288,-128.4516,5.1337,-0.008,4.645573118950597,0,0.7
-8.5941,-128.4382,5.1405,0.2145,4.710789407827277,0,0.6
-8.1216,-128.2702,5.1454,0.2563,4.813322943206846,0,0.6
-7.5939,-128.1525,4.9946,0.2438,4.822028711570361,0,0.6
-7.0819,-128.0036,5.0245,0.2454,4.726884028620164,0,0.6
-6.5882,-127.8937,5.0032,0.2415,4.607241608173778,0,0.7
-6.0481,-127.7641,4.9868,0.209,4.546662471323802,0,0.7
-5.54,-127.6319,5.0138,0.1621,4.572568782494468,0,0.7
-4.9957,-127.5419,4.997,0.113,4.53649903082003,0,0.7
-4.4948,-127.4756,5.0079,0.0742,4.512544746194516,0,0.7
-3.9828,-127.4513,4.9275,0.0195,4.610224138239085,0,0.7
-3.4319,-127.4542,4.8721,-0.0438,4.634938175979023,0,0.7
-2.9083,-127.4442,5.06,-0.1358,4.6558540326079125,0,0.7
-2.4078,-127.5526,4.9069,-0.2047,4.728041699220466,0,0.6
-1.8643,-127.6928,4.7414,-0.2744,4.798693818179445,0,0.6
-1.3325,-127.8221,4.8242,-0.3153,4.731105338951489,0,0.6
-0.8378,-128.0138,4.8687,-0.3289,4.851804252735841,0,0.6
-0.3343,-128.155,4.9295,-0.3402,4.861389557190501,0,0.6
0.19,-128.3092,4.9942,-0.35600000000000004,4.93411040514952,0,0.5
0.6665,-128.5021,4.8687,-0.3716,4.999719975922817,0,0.5
1.1404,-128.6938,4.9393,-0.3861,5.061720263005244,0,0.5
1.6521,-128.9033,4.9382,-0.41100000000000003,4.929312205833371,0,0.5
2.1056,-129.1185,4.9341,-0.4343,4.772924338658156,0,0.6
2.5924,-129.291,4.8985,-0.4694,4.724987830715698,0,0.6
3.0429,-129.5457,5.01,-0.5103,4.6657477213425835,0,0.7
3.5156,-129.7489,5.0567,-0.5770000000000001,4.52351776697721,0,0.7
3.9517,-130.1263,4.8469999999999995,-0.6339,4.5925331543783035,0,0.7
4.3713,-130.4711,4.9246,-0.7054,4.724786264450595,0,0.6
4.8642,-130.8385,4.9869,-0.7749,4.694872581950305,0,0.7
5.2403,-131.2144,5.0084,-0.8420000000000001,4.677820502449058,0,0.7
5.5779,-131.6255,4.9826,-0.8863,4.739702172644261,0,0.6
5.9173,-131.9995,5.0381,-0.9227,4.747829325507368,0,0.6
6.2488,-132.4298,5.0363,-0.9638,4.725376954472511,0,0.6
6.5589,-132.8331,5.1363,-1.0117,4.702191441630605,0,0.6
6.8189,-133.2754,5.1554,-1.056,4.781883480842056,0,0.6
7.066,-133.716,5.1160000000000005,-1.0886,4.843748383222417,0,0.6
7.3129,-134.1868,5.1156,-1.1231,4.746205508691825,0,0.6
7.5405,-134.6684,5.1932,-1.1542,4.714400674850264,0,0.6
7.7181,-135.1367,5.1753,-1.1808,4.741387786376079,0,0.6
7.9569,-135.5955,5.2178,-1.2278,4.65386981651941,0,0.7
8.1232,-136.1398,5.2359,-1.3102,4.717181776644967,0,0.6
8.2584,-136.6641,5.2604,-1.3847,4.893587209079076,0,0.6
8.3508,-137.1976,5.2699,-1.4499,4.930873229386658,0,0.5
8.4217,-137.7287,5.3572,-1.5014,5.013277902201061,0,0.5
8.4002,-138.2477,5.3358,-1.524,5.0752913486474585,0,0.5
8.4944,-138.7414,5.3582,-1.5423,5.059220154110441,0,0.5
8.4948,-139.3074,5.4403,-1.5759999999999998,4.936198885215871,0,0.5
8.5112,-139.8476,5.4523,-1.6003,4.922600889684596,0,0.5
8.4736,-140.3692,5.5017,-1.6289,4.8732351978951,0,0.6
8.4244,-140.8999,5.5201,-1.6896,4.800245247284648,0,0.6
8.3596,-141.414,5.5394,-1.7433,4.581011675318377,0,0.7
8.2374,-141.9711,5.4727,-1.8061,4.4692136882756675,0,0.8
8.131,-142.5,5.5074,-1.8616,4.359930841304837,0,0.8
7.9992,-143.0215,5.6213,-1.915,4.351874012080371,0,0.8
7.8653,-143.5103,5.5989,-1.9633,4.310766017324233,0,0.8
7.6224,-143.9837,5.6854,-2.0153,4.402886499009189,0,0.8
7.4018,-144.4601,5.6298,-2.0365,4.443802121721533,0,0.8
7.1087,-144.8881,5.6667,-2.0606,4.54032256031159,0,0.7
6.8863,-145.3667,5.8076,-2.1091,4.5909110752562095,0,0.7
6.6313,-145.8826,5.7336,-2.1478,4.686682804761287,0,0.7
6.3475,-146.3453,5.7716,-2.1839,4.780173662507979,0,0.6
6.0446,-146.7495,5.7638,-2.2144,4.8507090074164925,0,0.6
5.7007,-147.2239,5.7835,-2.2485,4.805908034730267,0,0.6
5.3712,-147.6506,5.8609,-2.2991,4.761671854142611,0,0.6
5.0452,-148.03799999999998,5.856,-2.3329,4.890580994271449,0,0.6
4.6952,-148.4513,5.9851,-2.3629,4.961078665733182,0,0.5
4.3026,-148.846,5.8258,-2.3909,5.111865749951513,0,0.4
3.8919,-149.2041,5.8665,-2.4162,5.2988848287815244,0,0.4
3.5101,-149.5326,5.8643,-2.4507,5.366294053302059,0,0.3
3.1186,-149.8713,5.9727,-2.4757,5.329713641657277,0,0.3
2.7269,-150.1828,6.0226,-2.4976,5.408727101326188,0,0.3
2.3058,-150.5335,6.0194,-2.5217,5.456755419000794,0,0.3
1.8978,-150.8375,5.9632,-2.5349,5.486552439841531,0,0.3
1.4678,-151.1358,6.0536,-2.5534,5.478284683530039,0,0.3
1.0119,-151.4127,6.027,-2.5662,5.416740505939358,0,0.3
0.6092,-151.7185,6.0972,-2.5735,5.306976523334224,0,0.3
0.1504,-151.985,6.0303,-2.5816,5.231306274885259,0,0.4
-0.2794,-152.2966,6.0693,-2.5838,5.068467606973337,0,0.5
-0.7445,-152.6125,6.0924,-2.5893,4.9203184371026385,0,0.5
-1.2095,-152.8718,6.1179,-2.5989,4.817660177325116,0,0.6
-1.6606,-153.1458,6.1029,-2.6104,4.671709460914419,0,0.7
-2.1175,-153.4076,6.0994,-2.7074,4.51705807712932,0,0.7
-2.5996,-153.6295,6.1617,-2.8583,4.549120049683778,0,0.7
-3.1337,-153.7698,6.1362,-3.0410000000000004,4.647392885377183,0,0.7
-3.6882,-153.7849,6.1244,3.0584,4.722278844545972,0,0.6
-4.2307,-153.7236,6.1362,2.8824,4.836563365304926,0,0.6
-4.7626,-153.5623,6.1895,2.7725,4.9326091960212946,0,0.5
-5.255,-153.3894,6.1866,2.7104,4.930048126316992,0,0.5
-5.7505,-153.1592,6.1370000000000005,2.6679,4.93723746614953,0,0.5
-6.231,-152.9113,6.1107,2.6414,4.981500090721004,0,0.5
-6.7201,-152.6434,6.1459,2.6304,4.996191494952171,0,0.5
-7.1949,-152.388,6.0952,2.6239999999999997,5.019037041843787,0,0.5
-7.6774,-152.1297,6.0725,2.6112,5.1381416701877765,0,0.4
-8.1437,-151.8708,6.0329,2.5983,5.14420629567759,0,0.4
-8.607999999999999,-151.5824,6.0298,2.5813,5.229929980338848,0,0.4
-9.0592,-151.283,6.019,2.568,5.28035926656171,0,0.4
-9.5251,-151.0314,6.0256,2.5538,5.271759649442476,0,0.4
-9.9711,-150.7348,6.0333,2.5441,5.176582157282752,0,0.4
-10.4079,-150.4415,6.0354,2.5297,5.240862472703718,0,0.4
-10.8476,-150.1344,6.0319,2.4855,5.142160400395487,0,0.4
-11.2861,-149.8158,6.0285,2.4433,5.156202668670386,0,0.4
-11.7141,-149.4631,6.0109,2.4046,5.286142998164313,0,0.4
-12.1197,-149.1105,5.9979,2.3753,5.417454897820797,0,0.3
-12.5169,-148.7592,5.9787,2.3467,5.48555887683597,0,0.3
-12.8681,-148.3591,5.9409,2.3205,5.620341288136436,0,0.2
-13.2644,-147.9679,5.9606,2.3009,5.747486037102092,0,0.1
-13.6163,-147.5679,5.9473,2.286,5.721272487980137,0,0.1
-14.0045,-147.1675,5.9325,2.2615,5.742756550285301,0,0.1
-14.3413,-146.7312,5.9339,2.2311,5.703022062985042,0,0.1
-14.6573,-146.3415,5.9325,2.2031,5.729723216172326,0,0.1
-14.9732,-145.915,5.8878,2.1908,5.635616143555804,0,0.2
-15.273,-145.4826,5.888,2.1882,5.65048523391371,0,0.2
-15.5853,-145.0542,5.8646,2.188,5.59492370027002,0,0.2
-15.894,-144.6596,5.846,2.1818,5.548025152484502,0,0.2
-16.1914,-144.2427,5.8288,2.1687,5.4305612045417035,0,0.3
-16.4909,-143.8218,5.8375,2.1863,5.405579836676855,0,0.3
-16.8121,-143.3928,5.7774,2.2232,5.356180266282784,0,0.3
-17.1495,-142.9636,5.7789,2.278,5.347821836663563,0,0.3
-17.5225,-142.5648,5.7683,2.3251,5.414497085255704,0,0.3
-17.9292,-142.1853,5.7542,2.3797,5.456151022122264,0,0.3
-18.2989,-141.8485,5.7709,2.4359,5.506515709656954,0,0.2
-18.6965,-141.5375,5.7479,2.4871,5.507617022137255,0,0.2
