x,y,z,yaw,velocity,change_flag,look_ahead
-16.8781,2.5036,0.8476,-1.6524,3.1196792631271237,0,0.7
-16.9505,2.0019,0.8636,-1.6994,3.200410249528991,0,0.7
-16.9748,1.4978,0.7899,-1.7977,3.445493056323751,0,0.6
-17.1171,1.0121,0.8071,-1.9321,3.447753825477909,0,0.6
-17.317,0.5274,0.7825,-2.0763,3.515162135586823,0,0.6
-17.5693,0.0733,0.8157,-2.1273,3.444013314663718,0,0.6
-17.8459,-0.3699,0.8158,-2.1222,3.3378336416788636,0,0.7
-18.1157,-0.8157,0.8586,-2.0563,2.9134505376741355,0,0.8
-18.3249,-1.2823,0.8251,-1.9736,2.7207749991641195,0,0.8
-18.5206,-1.7957,0.8406,-1.8677,2.860494654794281,0,0.8
-18.6269,-2.291,0.8793,-1.7547,3.2551207803880082,0,0.7
-18.7274,-2.8169999999999997,0.925,-1.6483,3.5240992437767558,0,0.6
-18.7534,-3.3435,0.9074,-1.6265,3.809326228376402,0,0.5
-18.7832,-3.85,0.9097,-1.6163,4.148794118817287,0,0.5
-18.7669,-4.4009,0.8968,-1.6079,4.141742379370994,0,0.5
-18.8026,-4.9030000000000005,0.9137,-1.6033,3.7788513845743585,0,0.6
-18.8173,-5.4168,0.8993,-1.5997,3.614279016545555,0,0.6
-18.8003,-5.9316,0.9201,-1.5927,3.808268392049241,0,0.5
-18.8303,-6.4421,0.9334,-1.5771,3.890226288755846,0,0.5
-18.8106,-6.9691,0.9265,-1.5669,3.9950449074611805,0,0.5
-18.804000000000002,-7.4718,0.9281,-1.5593,4.297256299626284,0,0.4
-18.7646,-7.984,0.9022,-1.5562,4.46545047165173,0,0.4
-18.7582,-8.5108,0.9478,-1.5581,4.444279147489009,0,0.4
-18.7335,-9.0151,0.9161,-1.5619999999999998,4.3725087808522,0,0.4
-18.762999999999998,-9.5214,0.9476,-1.5632,4.338555454421311,0,0.4
-18.7148,-10.0299,0.9742,-1.5645,4.1243323075966245,0,0.5
-18.7313,-10.557,0.9957,-1.5671,4.108153027200535,0,0.5
-18.6921,-11.0584,1.0127,-1.5729,4.158693154310836,0,0.5
-18.6724,-11.5674,1.0307,-1.5771,4.313695279984859,0,0.4
-18.6698,-12.1024,1.0389,-1.579,4.414624251051626,0,0.4
-18.6704,-12.627,1.0585,-1.5821,4.717297650209424,0,0.3
-18.6689,-13.1491,1.0743,-1.5889,4.726553749687009,0,0.3
-18.6672,-13.7036,1.0939,-1.5946,4.718186997167173,0,0.3
-18.6674,-14.2091,1.1035,-1.5977,4.745692248806008,0,0.3
-18.6886,-14.7488,1.1384,-1.5909,4.941408372521442,0,0.3
-18.6968,-15.2702,1.1403,-1.5826,4.837874468648747,0,0.3
-18.6836,-15.7899,1.1528,-1.5746,4.912313378629371,0,0.3
-18.676,-16.3452,1.1706,-1.5692,4.643016161423612,0,0.3
-18.6481,-16.8804,1.1833,-1.5642,4.319126750919741,0,0.4
-18.6391,-17.3954,1.1887,-1.5624,4.107879561108032,0,0.5
-18.6629,-17.9238,1.2364,-1.5673,4.202001461893843,0,0.4
-18.6273,-18.4548,1.2423,-1.5716,4.144151241684657,0,0.5
-18.6101,-18.9711,1.2535,-1.5735,4.479251851299805,0,0.4
-18.6322,-19.5167,1.2578,-1.5774,4.612887820356749,0,0.3
-18.6364,-20.022000000000002,1.2782,-1.5814,4.714527602543921,0,0.3
-18.646,-20.5309,1.3106,-1.5828,4.708461941849995,0,0.3
-18.6078,-21.0575,1.2968,-1.5831,4.71073588666327,0,0.3
-18.6127,-21.5801,1.3419999999999999,-1.5862,4.609974437449264,0,0.3
-18.6204,-22.1022,1.3556,-1.5876,4.57434840675397,0,0.4
-18.6216,-22.6325,1.3689,-1.5845,4.519716333443286,0,0.4
-18.6227,-23.1701,1.3752,-1.5799,4.416302070093024,0,0.4
-18.5989,-23.7355,1.3961,-1.5764,4.426334236025791,0,0.4
-18.595,-24.2524,1.4057,-1.578,4.539493261959015,0,0.4
-18.6057,-24.7689,1.4511,-1.5801,4.7621747009616,0,0.3
-18.5945,-25.2959,1.462,-1.5813,4.94168023667606,0,0.3
-18.5692,-25.8232,1.4593,-1.5839,5.072027880051867,0,0.2
-18.6016,-26.3658,1.4725,-1.5830000000000002,5.227193685196097,0,0.2
-18.5864,-26.9305,1.4754,-1.5829,5.119435541533575,0,0.2
-18.5958,-27.4629,1.4751,-1.5816,5.09847120402954,0,0.2
-18.5825,-27.9993,1.4923,-1.5813,4.887746979635908,0,0.3
-18.5688,-28.5341,1.5293,-1.5815,4.748462539254968,0,0.3
-18.5647,-29.0738,1.5579,-1.5811,4.750133228332098,0,0.3
-18.5765,-29.6255,1.5718,-1.5804,4.807933719263217,0,0.3
-18.5735,-30.1674,1.5647,-1.5867,4.714794714398899,0,0.3
-18.6002,-30.6794,1.5848,-1.5952,4.760753218025676,0,0.3
-18.5624,-31.1957,1.6149,-1.5917,4.917367992075165,0,0.3
-18.5883,-31.7319,1.6354,-1.5899,4.815791524114768,0,0.3
-18.5683,-32.236999999999995,1.6496,-1.5915,4.829621007632558,0,0.3
-18.5497,-32.7794,1.6689,-1.5930000000000002,4.939967495137907,0,0.3
-18.566,-33.3278,1.6711,-1.5854,4.876777385035293,0,0.3
-18.5739,-33.8825,1.6806,-1.5788,4.832519528039117,0,0.3
-18.5506,-34.412,1.7073,-1.5737,4.795813709835873,0,0.3
-18.545,-34.9203,1.7126,-1.5703,4.758745852579048,0,0.3
-18.5175,-35.4801,1.7454,-1.5673,4.7677592892795175,0,0.3
-18.5322,-36.0128,1.7526,-1.5657,4.870037567479788,0,0.3
-18.5039,-36.5142,1.7645,-1.5649,4.934254339430433,0,0.3
-18.4979,-37.0688,1.8058,-1.5643,5.021037195544002,0,0.2
-18.4798,-37.59,1.8308,-1.5661,5.093654766819862,0,0.2
-18.4705,-38.1042,1.8327,-1.568,5.021770783802223,0,0.2
-18.4369,-38.6268,1.8646,-1.5689,5.00507851279561,0,0.2
-18.4421,-39.1657,1.8934,-1.5696,4.7878371961713295,0,0.3
-18.4378,-39.6894,1.9209,-1.5716,4.723116084085972,0,0.3
-18.43,-40.2165,1.9148,-1.5753,4.526842838491582,0,0.4
-18.4005,-40.7561,1.9582,-1.58,4.472652644276868,0,0.4
-18.4041,-41.2565,1.9745,-1.5832,4.437543215964149,0,0.4
-18.42,-41.7891,1.9773,-1.5854,4.66648246397523,0,0.3
-18.4122,-42.3006,2.0066,-1.5874,4.75474359014641,0,0.3
-18.4007,-42.806999999999995,2.0234,-1.5861,4.954787358841596,0,0.3
-18.4095,-43.3103,2.0481,-1.5827,5.164343863143271,0,0.2
-18.3809,-43.8702,2.0553,-1.5808,5.284557719995146,0,0.2
-18.3944,-44.3854,2.089,-1.5772,5.182175955170118,0,0.2
-18.3852,-44.952,2.0819,-1.5759999999999998,5.104169625957107,0,0.2
-18.3814,-45.4672,2.093,-1.5749,4.883293390675736,0,0.3
-18.374000000000002,-45.9741,2.1019,-1.5756,4.695275382992898,0,0.3
-18.3685,-46.4948,2.1314,-1.5776,4.564149582733137,0,0.4
-18.3393,-46.9941,2.1439,-1.584,4.524285253496057,0,0.4
-18.3512,-47.5273,2.1479,-1.5877,4.563026155599527,0,0.4
-18.3533,-48.0461,2.1375,-1.5882,4.755428931843861,0,0.3
-18.3613,-48.5648,2.1859,-1.5899,4.811916354667227,0,0.3
-18.365,-49.1424,2.2023,-1.595,4.881567720608568,0,0.3
-18.3588,-49.6859,2.2221,-1.5929,5.00583085133046,0,0.2
-18.3693,-50.2486,2.2435,-1.5898,4.9735090031858675,0,0.3
-18.3607,-50.8044,2.2709,-1.5884,4.865143038929256,0,0.3
-18.3594,-51.318000000000005,2.2796,-1.5858,4.821689340322429,0,0.3
-18.3616,-51.865,2.2998,-1.5765,4.712699629846131,0,0.3
-18.3643,-52.3941,2.3196,-1.5649,4.567770762102294,0,0.4
-18.3469,-52.9025,2.3601,-1.5567,4.504696950541719,0,0.4
-18.3283,-53.4123,2.373,-1.555,4.58822359375121,0,0.4
-18.2997,-53.9719,2.3852,-1.5524,4.612041063820943,0,0.3
-18.2941,-54.531000000000006,2.412,-1.5578,4.726938892291445,0,0.3
-18.2862,-55.1174,2.4328,-1.5652,4.962919329231827,0,0.3
-18.2536,-55.6307,2.4575,-1.5665,5.191824042366887,0,0.2
-18.2554,-56.151,2.4591,-1.5669,5.273198286315445,0,0.2
-18.244,-56.6883,2.4877,-1.5693,5.347643424634121,0,0.2
-18.2287,-57.2175,2.5119,-1.5697,5.241233100075789,0,0.2
-18.2193,-57.7882,2.5141,-1.5734,4.979122206948524,0,0.3
-18.206,-58.3473,2.5369,-1.5772,4.696554235855102,0,0.3
-18.192999999999998,-58.9078,2.5642,-1.5804,4.555545873747909,0,0.4
-18.1845,-59.4346,2.5857,-1.5832,4.394940786300959,0,0.4
-18.1944,-59.9612,2.5897,-1.588,4.492256822453416,0,0.4
-18.2164,-60.5137,2.6404,-1.5894,4.708585958595957,0,0.3
-18.1857,-61.0417,2.6701,-1.5923,4.905549438172787,0,0.3
-18.1889,-61.5742,2.6634,-1.5896,5.010546361927293,0,0.2
-18.1954,-62.0995,2.6918,-1.5885,5.148272781196762,0,0.2
-18.2093,-62.6384,2.7268,-1.5894,5.132948094647067,0,0.2
-18.2148,-63.1986,2.7736,-1.5902,5.035886548125978,0,0.2
-18.2147,-63.7811,2.7406,-1.5917,4.973720072618173,0,0.3
-18.214000000000002,-64.3518,2.7702,-1.5914,4.85703108529423,0,0.3
-18.2099,-64.8719,2.7960000000000003,-1.5901,4.819647308971066,0,0.3
-18.2133,-65.4548,2.8176,-1.5892,4.820077772692194,0,0.3
-18.2105,-66.0184,2.8434,-1.5885,4.868667064363739,0,0.3
-18.212,-66.5633,2.8363,-1.5882,4.941761377778682,0,0.3
-18.1998,-67.1294,2.8856,-1.5893,4.925431165934237,0,0.3
-18.2007,-67.6495,2.8922,-1.5906,4.646823588549374,0,0.3
-18.1928,-68.1524,2.9317,-1.5916,4.517089185853002,0,0.4
-18.195999999999998,-68.6766,2.9521,-1.5922,4.439404920328304,0,0.4
-18.1903,-69.2174,2.9432,-1.5912,4.327400706998294,0,0.4
-18.2146,-69.7221,3.0031,-1.5859999999999999,4.2845953433123345,0,0.4
-18.1979,-70.2377,3.0223,-1.5832,4.447346240264116,0,0.4
-18.1942,-70.7969,3.0412,-1.5788,4.478403837109212,0,0.4
-18.1861,-71.3281,3.0457,-1.5747,4.3916785962811975,0,0.4
-18.1726,-71.8564,3.0548,-1.5712,4.479586327078378,0,0.4
-18.1799,-72.4031,3.0838,-1.5697,4.547774714440158,0,0.4
-18.1519,-72.9227,3.1104,-1.5722,4.442214528493485,0,0.4
-18.1438,-73.4321,3.139,-1.5705,4.422291982222362,0,0.4
-18.1482,-73.9929,3.1272,-1.5752,4.525657191419327,0,0.4
-18.1421,-74.5566,3.1482,-1.5879,4.443992198599572,0,0.4
-18.1321,-75.1242,3.1816,-1.5959,4.501185166871178,0,0.4
-18.134,-75.6608,3.1981,-1.5937,4.699105980249698,0,0.3
-18.1602,-76.2397,3.2441,-1.591,4.656334726978569,0,0.3
-18.1482,-76.8119,3.2533,-1.5901,4.546529661315791,0,0.4
-18.153,-77.3304,3.2713,-1.5887,4.637382813443907,0,0.3
-18.1412,-77.9003,3.2791,-1.5866,4.606257919102548,0,0.3
-18.1488,-78.4685,3.3087,-1.5869,4.75847272975982,0,0.3
-18.1654,-78.9968,3.3096,-1.5862,4.955529542800802,0,0.3
-18.1397,-79.505,3.3294,-1.5837,5.207730167557212,0,0.2
-18.1501,-80.0682,3.3554,-1.5836,5.22405444756034,0,0.2
-18.1532,-80.5928,3.3725,-1.5837,5.1948148262266685,0,0.2
-18.1634,-81.1047,3.3658,-1.5848,4.962695942625747,0,0.3
-18.146,-81.6723,3.3746,-1.585,4.787043063426071,0,0.3
-18.1569,-82.1751,3.4091,-1.5829,4.46777945970776,0,0.4
-18.1286,-82.7171,3.4772,-1.579,4.280181415783595,0,0.4
-18.1132,-83.2186,3.4702,-1.575,4.154438070602653,0,0.5
-18.1149,-83.7751,3.5045,-1.5701,4.27884334237131,0,0.4
-18.124000000000002,-84.2846,3.5224,-1.565,4.27482976994918,0,0.4
-18.0842,-84.8114,3.5458,-1.5619999999999998,4.451752136316079,0,0.4
-18.0631,-85.3278,3.5387,-1.5583,4.632691876736897,0,0.3
-18.0734,-85.8657,3.5734,-1.5565,4.817524286446159,0,0.3
-18.0497,-86.3754,3.5823,-1.5563,4.812441650568106,0,0.3
-18.0189,-86.9139,3.6036,-1.5567,4.942257783633716,0,0.3
