x,y,z,yaw,velocity,change_flag,look_ahead
-18.8544,-36.5071,1.7576,-1.525,5.145084815746104,0,0.3
-18.8472,-37.067,1.7693,-1.5261,5.256415617770394,0,0.2
-18.8451,-37.5767,1.7886,-1.5157,5.231668439070822,0,0.3
-18.8546,-38.1454,1.7911,-1.5093,5.267905061036359,0,0.2
-18.8247,-38.6933,1.8086,-1.5084,5.220077458675784,0,0.3
-18.8563,-39.2471,1.821,-1.5062,5.140573865056124,0,0.3
-18.8338,-39.7596,1.8423,-1.5108,5.013233210700669,0,0.3
-18.82,-40.2798,1.8621,-1.5244,5.013160873676017,0,0.3
-18.8096,-40.792,1.9109,-1.5347,4.872837194787054,0,0.4
-18.8302,-41.294,1.9173,-1.5421,4.957129641765909,0,0.3
-18.843,-41.8022,1.9307,-1.5433,4.945522572169696,0,0.4
-18.8549,-42.3145,1.9356,-1.5347,4.997232499190735,0,0.3
-18.8665,-42.8506,1.9808,-1.5252,5.028228746115996,0,0.3
-18.84,-43.4003,2.0209,-1.5186,5.156610529787778,0,0.3
-18.8473,-43.9277,2.0168,-1.5143,5.162771388612901,0,0.3
-18.8721,-44.461000000000006,2.0253,-1.5118,5.269571269328061,0,0.2
-18.8517,-45.0066,2.049,-1.5134,5.266783366789195,0,0.2
-18.8364,-45.5702,2.0854,-1.5157,5.1919260804435305,0,0.3
-18.842,-46.0913,2.113,-1.5177,5.027880856154139,0,0.3
-18.8408,-46.6483,2.0817,-1.5195,4.886045698220325,0,0.4
-18.8498,-47.1628,2.0963,-1.5203,4.7796506516849835,0,0.4
-18.8517,-47.6686,2.1367,-1.5123,4.689230959137352,0,0.4
-18.8495,-48.1815,2.1488,-1.5045,4.699495803111455,0,0.4
-18.8209,-48.755,2.1626,-1.495,4.82976497257939,0,0.4
-18.8338,-49.2744,2.2005,-1.4822,4.8760275387570085,0,0.4
-18.7905,-49.8084,2.2099,-1.4789,4.924241331302913,0,0.4
-18.773,-50.3082,2.2296,-1.489,4.939262418541603,0,0.4
-18.7571,-50.8564,2.2455,-1.5026,4.906478383844934,0,0.4
-18.7546,-51.3709,2.3,-1.5216,4.865734906282009,0,0.4
-18.7759,-51.9325,2.3182,-1.531,4.764090207094463,0,0.4
-18.7556,-52.4723,2.3219,-1.5333,4.751393142664923,0,0.4
