x,y,z,yaw,velocity,change_flag,look_ahead
-16.8781,2.5036,0.8476,-1.6524,3.839759447345343,0,0.7
-16.9505,2.0019,0.8636,-1.6994,3.9003076871467433,0,0.7
-16.9748,1.4978,0.7899,-1.7977,4.084119792242813,0,0.6
-17.1171,1.0121,0.8071,-1.9321,4.085815369108432,0,0.6
-17.317,0.5274,0.7825,-2.0763,4.136371601690117,0,0.6
-17.5693,0.0733,0.8157,-2.1273,4.083009985997789,0,0.6
-17.8459,-0.3699,0.8158,-2.1222,4.003375231259148,0,0.7
-18.1157,-0.8157,0.8586,-2.0563,3.6850879032556016,0,0.8
-18.3249,-1.2823,0.8251,-1.9736,3.5405812493730897,0,0.8
-18.5206,-1.7957,0.8406,-1.8677,3.645370991095711,0,0.8
-18.6269,-2.291,0.8793,-1.7547,3.941340585291006,0,0.7
-18.7274,-2.8169999999999997,0.925,-1.6483,4.143074432832567,0,0.6
-18.7534,-3.3435,0.9074,-1.6265,4.356994671282301,0,0.5
-18.7832,-3.85,0.9097,-1.6163,4.611595589112966,0,0.5
-18.7669,-4.4009,0.8968,-1.6079,4.606306784528246,0,0.5
-18.8026,-4.9030000000000005,0.9137,-1.6033,4.334138538430769,0,0.6
-18.8173,-5.4168,0.8993,-1.5997,4.210709262409166,0,0.6
-18.8003,-5.9316,0.9201,-1.5927,4.35620129403693,0,0.5
-18.8303,-6.4421,0.9334,-1.5771,4.417669716566884,0,0.5
-18.8106,-6.9691,0.9265,-1.5669,4.4962836805958855,0,0.5
-18.804000000000002,-7.4718,0.9281,-1.5593,4.722942224719713,0,0.4
-18.7646,-7.984,0.9022,-1.5562,4.849087853738797,0,0.4
-18.7582,-8.5108,0.9478,-1.5581,4.833209360616757,0,0.4
-18.7335,-9.0151,0.9161,-1.5619999999999998,4.7793815856391495,0,0.4
-18.762999999999998,-9.5214,0.9476,-1.5632,4.753916590815983,0,0.4
-18.7148,-10.0299,0.9742,-1.5645,4.593249230697468,0,0.5
-18.7313,-10.557,0.9957,-1.5671,4.581114770400402,0,0.5
-18.6921,-11.0584,1.0127,-1.5729,4.619019865733128,0,0.5
-18.6724,-11.5674,1.0307,-1.5771,4.735271459988644,0,0.4
