x,y,z,yaw,velocity,change_flag,look_ahead
-18.8544,-36.5071,1.7576,-1.525,5.784215380182095,0,0.2
-18.8472,-37.067,1.7693,-1.5261,5.749904705858659,0,0.3
-18.8451,-37.5767,1.7886,-1.5157,5.463405951064524,0,0.3
-18.8546,-38.1454,1.7911,-1.5093,5.2834227978591315,0,0.3
-18.8247,-38.6933,1.8086,-1.5084,5.037861661520603,0,0.4
-18.8563,-39.2471,1.821,-1.5062,4.903506660634171,0,0.4
-18.8338,-39.7596,1.8423,-1.5108,4.868109088318986,0,0.4
-18.82,-40.2798,1.8621,-1.5244,5.1615948654800565,0,0.4
-18.8096,-40.792,1.9109,-1.5347,5.220734089562517,0,0.4
-18.8302,-41.294,1.9173,-1.5421,5.616978470973658,0,0.3
-18.843,-41.8022,1.9307,-1.5433,5.6750336214486,0,0.3
-18.8549,-42.3145,1.9356,-1.5347,5.647041680920807,0,0.3
-18.8665,-42.8506,1.9808,-1.5252,5.428264647992265,0,0.3
-18.84,-43.4003,2.0209,-1.5186,5.3513920435121465,0,0.3
-18.8473,-43.9277,2.0168,-1.5143,5.042440519065635,0,0.4
-18.8721,-44.461000000000006,2.0253,-1.5118,4.991807059677001,0,0.4
-18.8517,-45.0066,2.049,-1.5134,4.886428604556649,0,0.4
-18.8364,-45.5702,2.0854,-1.5157,4.904983745940281,0,0.4
-18.842,-46.0913,2.113,-1.5177,4.883101755485823,0,0.4
-18.8408,-46.6483,2.0817,-1.5195,4.969055580548197,0,0.4
-18.8498,-47.1628,2.0963,-1.5203,5.060462443387149,0,0.4
-18.8517,-47.6686,2.1367,-1.5123,5.087360822063257,0,0.4
-18.8495,-48.1815,2.1488,-1.5045,5.094565301085899,0,0.4
-18.8209,-48.755,2.1626,-1.495,5.193432097509046,0,0.4
-18.8338,-49.2744,2.2005,-1.4822,5.08957856313908,0,0.4
-18.7905,-49.8084,2.2099,-1.4789,5.006003163632574,0,0.4
-18.773,-50.3082,2.2296,-1.489,4.889638711908147,0,0.4
-18.7571,-50.8564,2.2455,-1.5026,4.751947620783483,0,0.4
-18.7546,-51.3709,2.3,-1.5216,4.729700253714595,0,0.5
-18.7759,-51.9325,2.3182,-1.531,4.664673454400658,0,0.5
-18.7556,-52.4723,2.3219,-1.5333,4.842939083918928,0,0.4
-18.7418,-52.9745,2.3407,-1.5315,5.138805389122037,0,0.4
-18.7603,-53.5093,2.3531,-1.5085,5.4519780019074675,0,0.3
-18.7318,-54.0342,2.3566,-1.4743,5.5034200790404135,0,0.3
-18.6976,-54.5414,2.3826,-1.4442,5.683894226786987,0,0.3
-18.6645,-55.0648,2.4027,-1.4331,5.572052014229343,0,0.3
-18.616,-55.6039,2.4112,-1.4445,5.426136878719237,0,0.3
-18.5629,-56.1488,2.4381,-1.4709999999999999,5.2168715127161285,0,0.4
-18.5488,-56.7023,2.4459999999999997,-1.4899,5.083253622629444,0,0.4
-18.5317,-57.2605,2.4542,-1.5049,5.0805955248306365,0,0.4
-18.5454,-57.8323,2.4764,-1.5202,5.175825146467469,0,0.4
-18.5127,-58.3395,2.508,-1.5203,5.205364536199443,0,0.4
-18.5031,-58.8733,2.5219,-1.5119999999999998,5.302011129839568,0,0.3
-18.496,-59.4155,2.5282,-1.5038,5.466930228991073,0,0.3
-18.5006,-59.9166,2.537,-1.506,5.58130562194649,0,0.3
-18.4896,-60.4389,2.5726,-1.5104,5.526057175771362,0,0.3
-18.4716,-60.9762,2.5741,-1.5163,5.4845572141689205,0,0.3
-18.4858,-61.5205,2.6137,-1.5221,5.39440950523846,0,0.3
-18.4844,-62.0583,2.6272,-1.5219999999999998,5.019415234600511,0,0.4
-18.4948,-62.6112,2.6345,-1.5174,4.7863930173407,0,0.4
-18.4799,-63.1543,2.6376,-1.5134,4.504125220029393,0,0.5
-18.5083,-63.6598,2.6676,-1.5092,4.458324302869183,0,0.5
-18.5149,-64.1626,2.7076,-1.507,4.582262146937568,0,0.5
-18.4708,-64.6791,2.7262,-1.5078,4.739516271794823,0,0.5
-18.4586,-65.1821,2.7185,-1.5117,4.821387659990588,0,0.4
-18.4711,-65.7435,2.7396,-1.5146,4.825127360730726,0,0.4
-18.4366,-66.2453,2.7408,-1.5194,4.886258078317214,0,0.4
-18.4527,-66.7706,2.7453,-1.5208,4.8209416903937,0,0.4
