x,y,z,yaw,velocity,change_flag,look_ahead
-17.0118,2.4425,0.7883,-1.5229,4.6407777876049305,0,0.7
-16.9957,1.9127,0.7263,-1.7042,4.719746464831692,0,0.6
-17.1357,1.4288,0.7323,-1.9906,4.659922629575435,0,0.7
-17.442999999999998,0.9645,0.7529,-2.1525,4.616419581019206,0,0.7
-17.7268,0.5358,0.7206,-2.2213,4.550381760612527,0,0.7
-18.0561,0.1395,0.7642,-2.1853,4.540835188743663,0,0.7
-18.3986,-0.2768,0.8165,-1.9917,4.458012874285197,0,0.8
-18.5789,-0.7936,0.7964,-1.805,4.458878668633206,0,0.8
-18.6605,-1.3355,0.7941,-1.6663,4.59197649953859,0,0.7
-18.7306,-1.8525,0.7736,-1.5959999999999999,4.792817472546824,0,0.6
-18.7852,-2.3847,0.7709,-1.5538,4.8526604306891565,0,0.6
-18.7793,-2.9252,0.8057,-1.5228,4.949968366037117,0,0.5
-18.7665,-3.4514,0.8296,-1.5184,5.117647211944545,0,0.4
-18.7771,-3.9874,0.8151,-1.5229,5.106909922566787,0,0.4
-18.7842,-4.504,0.8345,-1.556,5.028033688266287,0,0.5
-18.8223,-5.0414,0.7967,-1.5862,4.968441897884514,0,0.5
-18.8856,-5.6001,0.8587,-1.5792,5.002828313920497,0,0.5
-18.9073,-6.1456,0.866,-1.5581,4.987890439851352,0,0.5
-18.9112,-6.6908,0.8419,-1.5394,5.124543036109319,0,0.4
-18.9185,-7.1961,0.8632,-1.5314,5.168362149465297,0,0.4
-18.9171,-7.7304,0.8481,-1.5252,5.247101364754251,0,0.4
-18.9302,-8.2581,0.9206,-1.5197,5.221909640703823,0,0.4
-18.9016,-8.7815,0.9083,-1.5241,5.289921194375142,0,0.4
-18.9046,-9.3604,0.9277,-1.5323,5.278270442252513,0,0.4
-18.9343,-9.9126,0.9382,-1.5404,5.235747932051388,0,0.4
-18.9568,-10.4209,0.9378,-1.5482,5.110347510015342,0,0.4
-18.9421,-10.9261,0.9544,-1.5558,5.172086805850953,0,0.4
-18.9708,-11.4855,0.9755,-1.5619999999999998,5.136647094399837,0,0.4
-18.9712,-12.0346,0.9906,-1.568,5.079676429343641,0,0.5
-19.0105,-12.5555,0.9804,-1.5726,5.193509561585045,0,0.4
-19.0391,-13.0805,0.9997,-1.5646,5.254964825502553,0,0.4
-19.0642,-13.5872,1.0090000000000001,-1.5379,5.2023290529521935,0,0.4
-19.0682,-14.0899,1.0452,-1.5116,5.226833716535769,0,0.4
-19.0364,-14.6141,1.0524,-1.4933,5.333558237789901,0,0.3
-19.0279,-15.1243,1.0584,-1.4824,5.361477051047669,0,0.3
-19.0095,-15.6713,1.0765,-1.4803,5.484770318812808,0,0.3
-18.9838,-16.177,1.1017,-1.4796,5.540461516475704,0,0.2
-18.9461,-16.6943,1.1136,-1.4797,5.540001290508911,0,0.2
-18.934,-17.2459,1.1262,-1.4848,5.518293000955704,0,0.2
-18.9143,-17.7789,1.1302,-1.4908,5.5161051309232425,0,0.2
-18.9104,-18.2923,1.1708,-1.4955,5.4949802293838585,0,0.3
-18.9073,-18.8027,1.1727,-1.4996,5.537874711827558,0,0.2
-18.9003,-19.3525,1.1867,-1.5009,5.526250147528732,0,0.2
-18.9033,-19.8699,1.1986,-1.5019999999999998,5.4806409106025,0,0.3
-18.8877,-20.3962,1.2171,-1.504,5.451475088139537,0,0.3
-18.8756,-20.9516,1.2309,-1.5053,5.419786521504271,0,0.3
-18.8525,-21.4557,1.252,-1.5085,5.364519968703261,0,0.3
-18.8633,-21.9807,1.2697,-1.5125,5.2498002199784075,0,0.4
-18.8699,-22.5493,1.2843,-1.5188,5.238204826740368,0,0.4
-18.8669,-23.0652,1.2934,-1.5257,5.152510099022058,0,0.4
-18.8595,-23.6015,1.3296,-1.5357,5.19863439878354,0,0.4
-18.8633,-24.1601,1.3225,-1.5497,5.2770164429500825,0,0.4
-18.9214,-24.7289,1.3559,-1.5388,5.462248783719735,0,0.3
-18.9079,-25.2701,1.3563,-1.5194,5.541865402885032,0,0.2
-18.8943,-25.8142,1.3932,-1.5127,5.6863327827142855,0,0.2
-18.8866,-26.3505,1.4057,-1.5106,5.674010171828164,0,0.2
-18.8746,-26.8696,1.4104,-1.5097,5.640443602377047,0,0.2
-18.8696,-27.4316,1.4417,-1.5116,5.538521704238452,0,0.2
-18.8758,-27.9725,1.4462,-1.5163,5.477868819670666,0,0.3
-18.8645,-28.4902,1.4996,-1.521,5.411644166960777,0,0.3
-18.8884,-29.0592,1.5049,-1.5233,5.374551318661257,0,0.3
-18.8834,-29.5926,1.4971,-1.5261,5.3875510510633555,0,0.3
-18.8766,-30.1408,1.526,-1.5286,5.472405684602997,0,0.3
-18.8587,-30.6526,1.5419999999999998,-1.5307,5.537673216386014,0,0.2
-18.8657,-31.1814,1.5616,-1.5290000000000001,5.569961712631509,0,0.2
-18.8734,-31.7215,1.5799,-1.5219,5.636474133513093,0,0.2
-18.874000000000002,-32.2323,1.5904,-1.5199,5.542851804531883,0,0.2
-18.8891,-32.7782,1.5886,-1.5187,5.515566331852517,0,0.2
-18.8747,-33.3403,1.6138,-1.5203,5.384735087682121,0,0.3
-18.8597,-33.883,1.6368,-1.5204,5.299694081757542,0,0.4
-18.8413,-34.3855,1.6692,-1.5219,5.233452972374286,0,0.4
