x,y,z,yaw,velocity,change_flag,look_ahead
0.326,20.0779,0.0423,-1.5499,5.013278493921151,0,0.3
0.3522,19.5565,0.02,-1.547,5.135150066759709,0,0.2
0.3672,18.9923,0.0064,-1.548,5.110803147744479,0,0.3
0.4071,18.4561,0.0466,-1.5535,5.07711912594299,0,0.3
0.4367,17.9183,0.1283,-1.5581,5.011770501071799,0,0.3
0.4673,17.3699,0.1166,-1.5615,4.91519097436851,0,0.3
0.4872,16.8388,0.088,-1.5657,4.756292622236962,0,0.4
0.5335,16.3363,0.0959,-1.567,4.677352828726082,0,0.4
0.537,15.8257,0.1697,-1.5595,4.5130730504370415,0,0.4
0.573,15.2981,0.0919,-1.5555,4.394047937651647,0,0.5
0.5815,14.7979,0.0058,-1.5533,4.266148238441836,0,0.5
0.604,14.2965,-0.1064,-1.5519,4.217673925275433,0,0.5
0.6162,13.7853,0.0211,-1.5502,4.111909146375067,0,0.5
0.6157,13.2659,-0.0343,-1.5481,4.128463371677157,0,0.5
0.6438,12.707,0.0811,-1.5477,4.139935360263946,0,0.5
0.6601,12.1591,0.0953,-1.5437,4.165204565212023,0,0.5
0.6983,11.6475,0.0752,-1.5498,3.904089262033452,0,0.6
0.7368,11.1471,0.1705,-1.5583,3.890331458541368,0,0.6
0.7558,10.5984,0.0311,-1.566,3.8323614931169803,0,0.6
0.8086,10.0883,0.1747,-1.5738,3.8005664750008528,0,0.6
0.8206,9.5736,0.1534,-1.5768,3.6849712650037194,0,0.7
0.7701,9.0048,-0.1043,-1.5756,3.909483849668006,0,0.6
0.7999,8.457,-0.2556,-1.5745,4.003353718477405,0,0.6
0.7783,7.9247,0.1139,-1.5793,4.126024424607069,0,0.5
0.7921,7.3859,-0.1043,-1.58,4.095343413769852,0,0.5
0.8094,6.84,0.2209,-1.5857,4.0874324423986685,0,0.5
0.8064,6.2752,0.2321,-1.5865,4.058487839001086,0,0.6
0.8245,5.7369,0.2213,-1.5809,3.858463668684469,0,0.6
0.8263,5.215,0.1867,-1.5731,3.767639628896775,0,0.6
0.8119,4.6956,0.3115,-1.5608,3.5406360904062715,0,0.7
0.8638,4.1798,0.2706,-1.5515,3.372558397966856,0,0.8
0.8867,3.6594,0.3199,-1.5472,3.119309214647779,0,0.8
0.8696,3.1101,0.3166,-1.5223,2.9305859609520244,0,0.9
0.9196,2.6003,0.3064,-1.4609,2.6544402595021213,0,1.0
1.0412,2.0799,0.2291,-1.3017,2.6579403156697885,0,1.0
1.2193,1.6081,0.2333,-1.1109,2.6488919929433945,0,1.0
1.4899,1.1643,0.2207,-0.9186,2.6522532236577967,0,1.0
1.8276,0.7905,0.255,-0.7409,2.84447777844217,0,0.9
2.2197,0.4659,0.2453,-0.5547,3.0575715128034524,0,0.8
2.6585,0.2259,0.2217,-0.3748,3.094890358599849,0,0.8
3.1722,0.0771,0.05,-0.2058,3.2903896965085417,0,0.8
3.7314,0.054,-0.0255,-0.0808,3.567729884672749,0,0.7
4.2763,-0.023,0.1306,-0.0452,3.6099412643864666,0,0.7
4.808,-0.0064,0.0816,-0.0281,3.6753209249136196,0,0.7
5.3482,-0.0015,0.0644,-0.0125,3.923121967617088,0,0.6
5.8628,-0.009,0.0859,-0.0062,3.9974062979178697,0,0.6
6.3693,-0.0155,0.0736,0.0018,3.931466780350003,0,0.6
6.8868,0.0094,0.1466,0.0084,4.033583454262243,0,0.6
7.4429,0.016,0.2244,0.0145,4.096179852359534,0,0.5
7.9942,0.0363,0.152,0.0254,4.091664091558741,0,0.5
8.522,0.0306,0.1148,0.0258,4.052665168933406,0,0.6
9.0503,0.0687,-0.2406,0.0314,4.13204235069635,0,0.5
9.5972,0.0825,0.1162,0.0314,3.946858216228731,0,0.6
10.107,0.1242,0.0608,0.0139,3.9481418068863556,0,0.6
10.6238,0.1502,0.1806,-0.0134,3.950672920842262,0,0.6
11.1321,0.1465,0.2265,-0.0285,3.9671260400125608,0,0.6
11.659,0.1329,0.1701,-0.0178,3.8767970615469496,0,0.6
12.178,0.2361,0.0609,0.0095,3.9530999314655526,0,0.6
12.6898,0.2462,0.073,0.0279,3.860899919400728,0,0.6
13.193,0.312,-0.1263,0.1124,3.7489186263264918,0,0.6
